week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2026-01-05,PROD018,STORE021,South,51,111.69,0,None,0.0
2026-01-05,PROD019,STORE021,South,68,128.52,0,None,0.0
2026-01-05,PROD020,STORE021,South,44,144.76,0,None,0.0
2026-01-05,PROD001,STORE022,South,233,231.84,1,BOGO,50.0
2026-01-05,PROD002,STORE022,South,108,214.92,0,None,0.0
2026-01-05,PROD003,STORE022,South,163,242.87,0,None,0.0
2026-01-05,PROD004,STORE022,South,77,191.73,0,None,0.0
2026-01-05,PROD005,STORE022,South,68,305.32,0,None,0.0
2026-01-05,PROD006,STORE022,South,55,219.45,0,None,0.0
2026-01-05,PROD007,STORE022,South,66,197.34,0,None,0.0
2026-01-05,PROD008,STORE022,South,40,199.6,0,None,0.0
2026-01-05,PROD009,STORE022,South,259,256.41,0,None,0.0
2026-01-05,PROD010,STORE022,South,142,254.18,0,None,0.0
2026-01-05,PROD011,STORE022,South,101,231.29,0,None,0.0
2026-01-05,PROD012,STORE022,South,199,256.71,0,None,0.0
2026-01-05,PROD013,STORE022,South,73,218.27,0,None,0.0
2026-01-05,PROD014,STORE022,South,72,215.28,0,None,0.0
2026-01-05,PROD015,STORE022,South,75,261.75,0,None,0.0
2026-01-05,PROD016,STORE022,South,68,257.72,0,None,0.0
2026-01-05,PROD017,STORE022,South,95,236.55,0,None,0.0
2026-01-05,PROD018,STORE022,South,127,278.13,0,None,0.0
2026-01-05,PROD019,STORE022,South,131,247.59,0,None,0.0
2026-01-05,PROD020,STORE022,South,84,276.36,0,None,0.0
2026-01-05,PROD001,STORE023,South,168,334.32,0,None,0.0
2026-01-05,PROD002,STORE023,South,203,403.97,0,None,0.0
2026-01-05,PROD003,STORE023,South,336,500.64,0,None,0.0
2026-01-05,PROD004,STORE023,South,156,388.44,0,None,0.0
2026-01-05,PROD005,STORE023,South,118,529.82,1,Display Space,0.0
2026-01-05,PROD006,STORE023,South,91,363.09,0,None,0.0
2026-01-05,PROD007,STORE023,South,146,436.54,0,None,0.0
2026-01-05,PROD008,STORE023,South,102,508.98,0,None,0.0
2026-01-05,PROD009,STORE023,South,479,474.21,0,None,0.0
2026-01-05,PROD010,STORE023,South,251,449.29,0,None,0.0
2026-01-05,PROD011,STORE023,South,143,327.47,0,None,0.0
2026-01-05,PROD012,STORE023,South,343,442.47,0,None,0.0
2026-01-05,PROD013,STORE023,South,136,406.64,0,None,0.0
2026-01-05,PROD014,STORE023,South,116,346.84,0,None,0.0
2026-01-05,PROD015,STORE023,South,118,411.82,0,None,0.0
2026-01-05,PROD016,STORE023,South,97,367.63,0,None,0.0
2026-01-05,PROD017,STORE023,South,148,368.52,0,None,0.0
2026-01-05,PROD018,STORE023,South,182,398.58,0,None,0.0
2026-01-05,PROD019,STORE023,South,208,393.12,0,None,0.0
2026-01-05,PROD020,STORE023,South,108,355.32,0,None,0.0
2026-01-05,PROD001,STORE024,East,140,278.6,0,None,0.0
2026-01-05,PROD002,STORE024,East,120,238.8,0,None,0.0
2026-01-05,PROD003,STORE024,East,140,208.6,0,None,0.0
2026-01-05,PROD004,STORE024,East,87,216.63,0,None,0.0
2026-01-05,PROD005,STORE024,East,57,255.93,0,None,0.0
2026-01-05,PROD006,STORE024,East,59,235.41,0,None,0.0
2026-01-05,PROD007,STORE024,East,112,301.39,1,Discount,10.0
2026-01-05,PROD008,STORE024,East,60,299.4,0,None,0.0
2026-01-05,PROD009,STORE024,East,242,239.58,0,None,0.0
2026-01-05,PROD010,STORE024,East,141,252.39,0,None,0.0
2026-01-05,PROD011,STORE024,East,108,247.32,0,None,0.0
2026-01-05,PROD012,STORE024,East,181,233.49,0,None,0.0
2026-01-05,PROD013,STORE024,East,67,200.33,0,None,0.0
2026-01-05,PROD014,STORE024,East,75,224.25,0,None,0.0
2026-01-05,PROD015,STORE024,East,157,273.97,1,BOGO,50.0
2026-01-05,PROD016,STORE024,East,55,208.45,0,None,0.0
2026-01-05,PROD017,STORE024,East,86,214.14,0,None,0.0
2026-01-05,PROD018,STORE024,East,217,237.61,1,BOGO,50.0
2026-01-05,PROD019,STORE024,East,118,223.02,0,None,0.0
2026-01-05,PROD020,STORE024,East,71,233.59,0,None,0.0
2026-01-05,PROD001,STORE025,East,119,236.81,0,None,0.0
2026-01-05,PROD002,STORE025,East,117,232.83,0,None,0.0
2026-01-05,PROD003,STORE025,East,143,213.07,0,None,0.0
2026-01-05,PROD004,STORE025,East,89,221.61,0,None,0.0
2026-01-05,PROD005,STORE025,East,46,206.54,0,None,0.0
2026-01-05,PROD006,STORE025,East,49,195.51,0,None,0.0
2026-01-05,PROD007,STORE025,East,96,215.28,1,Discount,25.0
2026-01-05,PROD008,STORE025,East,51,254.49,0,None,0.0
2026-01-05,PROD009,STORE025,East,276,273.24,0,None,0.0
2026-01-05,PROD010,STORE025,East,125,223.75,0,None,0.0
2026-01-05,PROD011,STORE025,East,100,229.0,0,None,0.0
2026-01-05,PROD012,STORE025,East,166,214.14,0,None,0.0
2026-01-05,PROD013,STORE025,East,76,227.24,0,None,0.0
2026-01-05,PROD014,STORE025,East,80,239.2,0,None,0.0
2026-01-05,PROD015,STORE025,East,68,237.32,0,None,0.0
2026-01-05,PROD016,STORE025,East,85,257.72,1,Discount,20.0
2026-01-05,PROD017,STORE025,East,101,251.49,0,None,0.0
2026-01-05,PROD018,STORE025,East,119,260.61,0,None,0.0
2026-01-05,PROD019,STORE025,East,221,208.84,1,BOGO,50.0
2026-01-05,PROD020,STORE025,East,102,167.79,1,BOGO,50.0
2026-01-05,PROD001,STORE026,North,198,394.02,0,None,0.0
2026-01-05,PROD002,STORE026,North,205,407.95,0,None,0.0
2026-01-05,PROD003,STORE026,North,267,397.83,0,None,0.0
2026-01-05,PROD004,STORE026,North,309,384.71,1,BOGO,50.0
2026-01-05,PROD005,STORE026,North,80,359.2,0,None,0.0
2026-01-05,PROD006,STORE026,North,113,450.87,0,None,0.0
2026-01-05,PROD007,STORE026,North,142,424.58,0,None,0.0
2026-01-05,PROD008,STORE026,North,134,668.66,1,Display Space,0.0
2026-01-05,PROD009,STORE026,North,421,416.79,0,None,0.0
2026-01-05,PROD010,STORE026,North,213,381.27,0,None,0.0
2026-01-05,PROD011,STORE026,North,171,391.59,0,None,0.0
2026-01-05,PROD012,STORE026,North,278,358.62,0,None,0.0
2026-01-05,PROD013,STORE026,North,127,379.73,0,None,0.0
2026-01-05,PROD014,STORE026,North,151,451.49,0,None,0.0
2026-01-05,PROD015,STORE026,North,110,383.9,0,None,0.0
2026-01-05,PROD016,STORE026,North,182,586.31,1,Discount,15.0
2026-01-05,PROD017,STORE026,North,189,470.61,0,None,0.0
2026-01-05,PROD018,STORE026,North,207,453.33,0,None,0.0
2026-01-05,PROD019,STORE026,North,305,461.16,1,Discount,20.0
2026-01-05,PROD020,STORE026,North,140,460.6,0,None,0.0
2026-01-05,PROD001,STORE027,East,103,204.97,0,None,0.0
2026-01-05,PROD002,STORE027,East,166,330.34,1,Display Space,0.0
2026-01-05,PROD003,STORE027,East,161,239.89,0,None,0.0
2026-01-05,PROD004,STORE027,East,100,249.0,0,None,0.0
2026-01-05,PROD005,STORE027,East,69,309.81,0,None,0.0
2026-01-05,PROD006,STORE027,East,62,247.38,0,None,0.0
2026-01-05,PROD007,STORE027,East,69,206.31,0,None,0.0
2026-01-05,PROD008,STORE027,East,48,239.52,0,None,0.0
2026-01-05,PROD009,STORE027,East,447,221.26,1,BOGO,50.0
2026-01-05,PROD010,STORE027,East,157,281.03,0,None,0.0
2026-01-05,PROD011,STORE027,East,83,190.07,0,None,0.0
2026-01-05,PROD012,STORE027,East,146,188.34,0,None,0.0
2026-01-05,PROD013,STORE027,East,63,188.37,0,None,0.0
2026-01-05,PROD014,STORE027,East,75,224.25,0,None,0.0
2026-01-05,PROD015,STORE027,East,81,282.69,0,None,0.0
2026-01-05,PROD016,STORE027,East,71,269.09,0,None,0.0
2026-01-05,PROD017,STORE027,East,112,278.88,0,None,0.0
2026-01-05,PROD018,STORE027,East,92,201.48,0,None,0.0
2026-01-05,PROD019,STORE027,East,92,173.88,0,None,0.0
2026-01-05,PROD020,STORE027,East,82,269.78,1,Display Space,0.0
2026-01-05,PROD001,STORE028,East,240,477.6,1,Display Space,0.0
2026-01-05,PROD002,STORE028,East,213,423.87,0,None,0.0
2026-01-05,PROD003,STORE028,East,322,479.78,0,None,0.0
2026-01-05,PROD004,STORE028,East,187,465.63,1,Display Space,0.0
2026-01-05,PROD005,STORE028,East,160,718.4,1,Display Space,0.0
2026-01-05,PROD006,STORE028,East,96,383.04,0,None,0.0
2026-01-05,PROD007,STORE028,East,106,316.94,0,None,0.0
2026-01-05,PROD008,STORE028,East,76,379.24,0,None,0.0
2026-01-05,PROD009,STORE028,East,476,471.24,0,None,0.0
2026-01-05,PROD010,STORE028,East,275,492.25,0,None,0.0
2026-01-05,PROD011,STORE028,East,146,334.34,0,None,0.0
2026-01-05,PROD012,STORE028,East,380,490.2,0,None,0.0
2026-01-05,PROD013,STORE028,East,174,520.26,0,None,0.0
2026-01-05,PROD014,STORE028,East,119,355.81,0,None,0.0
2026-01-05,PROD015,STORE028,East,103,359.47,0,None,0.0
2026-01-05,PROD016,STORE028,East,104,394.16,0,None,0.0
2026-01-05,PROD017,STORE028,East,177,440.73,0,None,0.0
2026-01-05,PROD018,STORE028,East,194,424.86,0,None,0.0
2026-01-05,PROD019,STORE028,East,253,478.17,0,None,0.0
2026-01-05,PROD020,STORE028,East,189,621.81,1,Display Space,0.0
2026-01-05,PROD001,STORE029,West,117,232.83,0,None,0.0
2026-01-05,PROD002,STORE029,West,183,309.54,1,Discount,15.0
2026-01-05,PROD003,STORE029,West,142,211.58,0,None,0.0
2026-01-05,PROD004,STORE029,West,108,268.92,0,None,0.0
2026-01-05,PROD005,STORE029,West,52,233.48,0,None,0.0
2026-01-05,PROD006,STORE029,West,58,231.42,0,None,0.0
2026-01-05,PROD007,STORE029,West,102,152.49,1,BOGO,50.0
2026-01-05,PROD008,STORE029,West,51,254.49,0,None,0.0
2026-01-05,PROD009,STORE029,West,353,262.1,1,Discount,25.0
2026-01-05,PROD010,STORE029,West,147,263.13,0,None,0.0
2026-01-05,PROD011,STORE029,West,111,254.19,0,None,0.0
2026-01-05,PROD012,STORE029,West,209,229.17,1,Discount,15.0
2026-01-05,PROD013,STORE029,West,63,188.37,0,None,0.0
2026-01-05,PROD014,STORE029,West,77,230.23,0,None,0.0
2026-01-05,PROD015,STORE029,West,127,221.62,1,BOGO,50.0
2026-01-05,PROD016,STORE029,West,102,193.29,1,BOGO,50.0
2026-01-05,PROD017,STORE029,West,95,236.55,0,None,0.0
2026-01-05,PROD018,STORE029,West,120,262.8,0,None,0.0
2026-01-05,PROD019,STORE029,West,123,232.47,0,None,0.0
2026-01-05,PROD020,STORE029,West,97,271.26,1,Discount,15.0
2026-01-05,PROD001,STORE030,East,119,236.81,0,None,0.0
2026-01-05,PROD002,STORE030,East,113,224.87,0,None,0.0
2026-01-05,PROD003,STORE030,East,169,251.81,0,None,0.0
2026-01-05,PROD004,STORE030,East,79,196.71,0,None,0.0
2026-01-05,PROD005,STORE030,East,42,188.58,0,None,0.0
2026-01-05,PROD006,STORE030,East,95,189.53,1,BOGO,50.0
2026-01-05,PROD007,STORE030,East,83,248.17,0,None,0.0
2026-01-05,PROD008,STORE030,East,99,247.01,1,BOGO,50.0
2026-01-05,PROD009,STORE030,East,250,247.5,0,None,0.0
2026-01-05,PROD010,STORE030,East,116,207.64,0,None,0.0
2026-01-05,PROD011,STORE030,East,83,190.07,0,None,0.0
2026-01-05,PROD012,STORE030,East,161,207.69,0,None,0.0
2026-01-05,PROD013,STORE030,East,66,197.34,0,None,0.0
2026-01-05,PROD014,STORE030,East,65,194.35,0,None,0.0
2026-01-05,PROD015,STORE030,East,55,191.95,0,None,0.0
2026-01-05,PROD016,STORE030,East,52,197.08,0,None,0.0
2026-01-05,PROD017,STORE030,East,111,276.39,0,None,0.0
2026-01-05,PROD018,STORE030,East,144,315.36,1,Display Space,0.0
2026-01-05,PROD019,STORE030,East,145,274.05,0,None,0.0
2026-01-05,PROD020,STORE030,East,90,296.1,0,None,0.0
2026-01-05,PROD001,STORE031,East,201,399.99,0,None,0.0
2026-01-05,PROD002,STORE031,East,223,443.77,0,None,0.0
2026-01-05,PROD003,STORE031,East,278,414.22,0,None,0.0
2026-01-05,PROD004,STORE031,East,148,368.52,0,None,0.0
2026-01-05,PROD005,STORE031,East,88,395.12,0,None,0.0
2026-01-05,PROD006,STORE031,East,114,454.86,0,None,0.0
2026-01-05,PROD007,STORE031,East,140,418.6,0,None,0.0
2026-01-05,PROD008,STORE031,East,80,399.2,0,None,0.0
2026-01-05,PROD009,STORE031,East,457,452.43,0,None,0.0
2026-01-05,PROD010,STORE031,East,280,501.2,0,None,0.0
2026-01-05,PROD011,STORE031,East,176,403.04,0,None,0.0
2026-01-05,PROD012,STORE031,East,288,371.52,0,None,0.0
2026-01-05,PROD013,STORE031,East,137,409.63,0,None,0.0
2026-01-05,PROD014,STORE031,East,160,478.4,0,None,0.0
2026-01-05,PROD015,STORE031,East,148,516.52,0,None,0.0
2026-01-05,PROD016,STORE031,East,104,394.16,0,None,0.0
2026-01-05,PROD017,STORE031,East,133,331.17,0,None,0.0
2026-01-05,PROD018,STORE031,East,202,442.38,0,None,0.0
2026-01-05,PROD019,STORE031,East,268,506.52,0,None,0.0
2026-01-05,PROD020,STORE031,East,134,440.86,0,None,0.0
2026-01-05,PROD001,STORE032,West,130,258.7,0,None,0.0
2026-01-05,PROD002,STORE032,West,96,191.04,0,None,0.0
2026-01-05,PROD003,STORE032,West,170,253.3,0,None,0.0
2026-01-05,PROD004,STORE032,West,101,251.49,0,None,0.0
2026-01-05,PROD005,STORE032,West,44,197.56,0,None,0.0
2026-01-05,PROD006,STORE032,West,72,287.28,0,None,0.0
2026-01-05,PROD007,STORE032,West,76,227.24,0,None,0.0
2026-01-05,PROD008,STORE032,West,53,264.47,0,None,0.0
2026-01-05,PROD009,STORE032,West,260,257.4,0,None,0.0
2026-01-05,PROD010,STORE032,West,122,218.38,0,None,0.0
2026-01-05,PROD011,STORE032,West,103,235.87,0,None,0.0
2026-01-05,PROD012,STORE032,West,225,246.71,1,Discount,15.0
2026-01-05,PROD013,STORE032,West,65,194.35,0,None,0.0
2026-01-05,PROD014,STORE032,West,73,218.27,0,None,0.0
2026-01-05,PROD015,STORE032,West,70,244.3,0,None,0.0
2026-01-05,PROD016,STORE032,West,65,246.35,0,None,0.0
2026-01-05,PROD017,STORE032,West,96,239.04,0,None,0.0
2026-01-05,PROD018,STORE032,West,110,240.9,0,None,0.0
2026-01-05,PROD019,STORE032,West,134,253.26,0,None,0.0
2026-01-05,PROD020,STORE032,West,60,197.4,0,None,0.0
2026-01-05,PROD001,STORE033,South,287,485.46,1,Discount,15.0
2026-01-05,PROD002,STORE033,South,190,378.1,0,None,0.0
2026-01-05,PROD003,STORE033,South,216,321.84,0,None,0.0
2026-01-05,PROD004,STORE033,South,170,423.3,0,None,0.0
2026-01-05,PROD005,STORE033,South,104,466.96,0,None,0.0
2026-01-05,PROD006,STORE033,South,118,470.82,0,None,0.0
2026-01-05,PROD007,STORE033,South,104,310.96,0,None,0.0
2026-01-05,PROD008,STORE033,South,90,449.1,0,None,0.0
2026-01-05,PROD009,STORE033,South,805,398.48,1,BOGO,50.0
2026-01-05,PROD010,STORE033,South,183,327.57,0,None,0.0
2026-01-05,PROD011,STORE033,South,184,421.36,0,None,0.0
2026-01-05,PROD012,STORE033,South,315,406.35,0,None,0.0
2026-01-05,PROD013,STORE033,South,201,450.74,1,Discount,25.0
2026-01-05,PROD014,STORE033,South,139,415.61,0,None,0.0
2026-01-05,PROD015,STORE033,South,91,317.59,0,None,0.0
2026-01-05,PROD016,STORE033,South,104,394.16,0,None,0.0
2026-01-05,PROD017,STORE033,South,136,338.64,0,None,0.0
2026-01-05,PROD018,STORE033,South,163,356.97,0,None,0.0
2026-01-05,PROD019,STORE033,South,279,527.31,0,None,0.0
2026-01-05,PROD020,STORE033,South,129,424.41,0,None,0.0
2026-01-05,PROD001,STORE034,North,55,109.45,0,None,0.0
2026-01-05,PROD002,STORE034,North,68,135.32,0,None,0.0
2026-01-05,PROD003,STORE034,North,113,168.37,0,None,0.0
2026-01-05,PROD004,STORE034,North,117,145.67,1,BOGO,50.0
2026-01-05,PROD005,STORE034,North,47,168.82,1,Discount,20.0
2026-01-05,PROD006,STORE034,North,31,123.69,0,None,0.0
2026-01-05,PROD007,STORE034,North,45,134.55,0,None,0.0
2026-01-05,PROD008,STORE034,North,24,119.76,0,None,0.0
2026-01-05,PROD009,STORE034,North,169,167.31,0,None,0.0
2026-01-05,PROD010,STORE034,North,61,109.19,0,None,0.0
2026-01-05,PROD011,STORE034,North,80,183.2,0,None,0.0
2026-01-05,PROD012,STORE034,North,119,153.51,0,None,0.0
2026-01-05,PROD013,STORE034,North,39,116.61,0,None,0.0
2026-01-05,PROD014,STORE034,North,55,164.45,0,None,0.0
2026-01-05,PROD015,STORE034,North,35,122.15,0,None,0.0
2026-01-05,PROD016,STORE034,North,39,147.81,0,None,0.0
2026-01-05,PROD017,STORE034,North,59,146.91,0,None,0.0
2026-01-05,PROD018,STORE034,North,60,131.4,0,None,0.0
2026-01-05,PROD019,STORE034,North,71,134.19,0,None,0.0
2026-01-05,PROD020,STORE034,North,53,174.37,1,Display Space,0.0
2026-01-05,PROD001,STORE035,South,163,324.37,0,None,0.0
2026-01-05,PROD002,STORE035,South,176,350.24,0,None,0.0
2026-01-05,PROD003,STORE035,South,287,427.63,0,None,0.0
2026-01-05,PROD004,STORE035,South,188,468.12,0,None,0.0
2026-01-05,PROD005,STORE035,South,83,372.67,0,None,0.0
2026-01-05,PROD006,STORE035,South,90,359.1,0,None,0.0
2026-01-05,PROD007,STORE035,South,159,475.41,0,None,0.0
2026-01-05,PROD008,STORE035,South,104,518.96,0,None,0.0
2026-01-05,PROD009,STORE035,South,381,377.19,0,None,0.0
2026-01-05,PROD010,STORE035,South,269,481.51,0,None,0.0
2026-01-05,PROD011,STORE035,South,159,364.11,0,None,0.0
2026-01-05,PROD012,STORE035,South,272,350.88,0,None,0.0
2026-01-05,PROD013,STORE035,South,154,460.46,0,None,0.0
2026-01-05,PROD014,STORE035,South,173,517.27,0,None,0.0
2026-01-05,PROD015,STORE035,South,127,443.23,0,None,0.0
2026-01-05,PROD016,STORE035,South,110,416.9,0,None,0.0
2026-01-05,PROD017,STORE035,South,189,470.61,0,None,0.0
2026-01-05,PROD018,STORE035,South,182,398.58,0,None,0.0
2026-01-05,PROD019,STORE035,South,218,412.02,0,None,0.0
2026-01-05,PROD020,STORE035,South,235,386.57,1,BOGO,50.0
2026-01-05,PROD001,STORE036,North,213,423.87,0,None,0.0
2026-01-05,PROD002,STORE036,North,200,398.0,0,None,0.0
2026-01-05,PROD003,STORE036,North,322,479.78,0,None,0.0
2026-01-05,PROD004,STORE036,North,175,435.75,0,None,0.0
2026-01-05,PROD005,STORE036,North,102,457.98,0,None,0.0
2026-01-05,PROD006,STORE036,North,92,367.08,0,None,0.0
2026-01-05,PROD007,STORE036,North,143,427.57,0,None,0.0
2026-01-05,PROD008,STORE036,North,92,459.08,0,None,0.0
2026-01-05,PROD009,STORE036,North,431,426.69,0,None,0.0
2026-01-05,PROD010,STORE036,North,222,397.38,0,None,0.0
2026-01-05,PROD011,STORE036,North,185,423.65,0,None,0.0
2026-01-05,PROD012,STORE036,North,567,621.72,1,Discount,15.0
2026-01-05,PROD013,STORE036,North,132,394.68,0,None,0.0
2026-01-05,PROD014,STORE036,North,153,457.47,0,None,0.0
2026-01-05,PROD015,STORE036,North,137,478.13,0,None,0.0
2026-01-05,PROD016,STORE036,North,127,481.33,0,None,0.0
2026-01-05,PROD017,STORE036,North,131,326.19,0,None,0.0
2026-01-05,PROD018,STORE036,North,221,483.99,0,None,0.0
2026-01-05,PROD019,STORE036,North,221,355.04,1,Discount,15.0
2026-01-05,PROD020,STORE036,North,142,467.18,0,None,0.0
2026-01-05,PROD001,STORE037,West,26,51.74,0,None,0.0
2026-01-05,PROD002,STORE037,West,30,59.7,1,Display Space,0.0
2026-01-05,PROD003,STORE037,West,43,64.07,0,None,0.0
2026-01-05,PROD004,STORE037,West,20,49.8,0,None,0.0
2026-01-05,PROD005,STORE037,West,14,62.86,0,None,0.0
2026-01-05,PROD006,STORE037,West,13,51.87,0,None,0.0
2026-01-05,PROD007,STORE037,West,18,53.82,0,None,0.0
2026-01-05,PROD008,STORE037,West,12,59.88,0,None,0.0
2026-01-05,PROD009,STORE037,West,76,75.24,0,None,0.0
2026-01-05,PROD010,STORE037,West,25,44.75,0,None,0.0
2026-01-05,PROD011,STORE037,West,26,59.54,0,None,0.0
2026-01-05,PROD012,STORE037,West,42,54.18,0,None,0.0
2026-01-05,PROD013,STORE037,West,20,59.8,0,None,0.0
2026-01-05,PROD014,STORE037,West,17,50.83,0,None,0.0
2026-01-05,PROD015,STORE037,West,13,45.37,0,None,0.0
2026-01-05,PROD016,STORE037,West,12,45.48,0,None,0.0
2026-01-05,PROD017,STORE037,West,25,62.25,0,None,0.0
2026-01-05,PROD018,STORE037,West,24,52.56,0,None,0.0
2026-01-05,PROD019,STORE037,West,36,68.04,0,None,0.0
2026-01-05,PROD020,STORE037,West,19,62.51,0,None,0.0
2026-01-05,PROD001,STORE038,North,31,61.69,0,None,0.0
2026-01-05,PROD002,STORE038,North,30,59.7,0,None,0.0
2026-01-05,PROD003,STORE038,North,41,61.09,0,None,0.0
2026-01-05,PROD004,STORE038,North,23,57.27,0,None,0.0
2026-01-05,PROD005,STORE038,North,10,44.9,0,None,0.0
2026-01-05,PROD006,STORE038,North,14,55.86,0,None,0.0
2026-01-05,PROD007,STORE038,North,16,47.84,0,None,0.0
2026-01-05,PROD008,STORE038,North,18,44.91,1,BOGO,50.0
2026-01-05,PROD009,STORE038,North,53,52.47,0,None,0.0
2026-01-05,PROD010,STORE038,North,37,66.23,0,None,0.0
2026-01-05,PROD011,STORE038,North,26,59.54,0,None,0.0
2026-01-05,PROD012,STORE038,North,54,69.66,0,None,0.0
2026-01-05,PROD013,STORE038,North,15,44.85,0,None,0.0
2026-01-05,PROD014,STORE038,North,15,44.85,0,None,0.0
2026-01-05,PROD015,STORE038,North,29,50.61,1,BOGO,50.0
2026-01-05,PROD016,STORE038,North,11,41.69,0,None,0.0
2026-01-05,PROD017,STORE038,North,22,54.78,0,None,0.0
2026-01-05,PROD018,STORE038,North,35,65.15,1,Discount,15.0
2026-01-05,PROD019,STORE038,North,26,49.14,0,None,0.0
2026-01-05,PROD020,STORE038,North,18,59.22,0,None,0.0
2026-01-05,PROD001,STORE039,East,26,51.74,0,None,0.0
2026-01-05,PROD002,STORE039,East,28,55.72,0,None,0.0
2026-01-05,PROD003,STORE039,East,63,46.94,1,BOGO,50.0
2026-01-05,PROD004,STORE039,East,20,49.8,0,None,0.0
2026-01-05,PROD005,STORE039,East,12,53.88,0,None,0.0
2026-01-05,PROD006,STORE039,East,15,59.85,0,None,0.0
2026-01-05,PROD007,STORE039,East,18,53.82,0,None,0.0
2026-01-05,PROD008,STORE039,East,16,59.88,1,Discount,25.0
2026-01-05,PROD009,STORE039,East,63,62.37,0,None,0.0
2026-01-05,PROD010,STORE039,East,36,64.44,0,None,0.0
2026-01-05,PROD011,STORE039,East,33,75.57,1,Display Space,0.0
2026-01-05,PROD012,STORE039,East,45,58.05,0,None,0.0
2026-01-05,PROD013,STORE039,East,18,53.82,0,None,0.0
2026-01-05,PROD014,STORE039,East,20,59.8,0,None,0.0
2026-01-05,PROD015,STORE039,East,20,69.8,0,None,0.0
2026-01-05,PROD016,STORE039,East,16,60.64,0,None,0.0
2026-01-05,PROD017,STORE039,East,23,57.27,0,None,0.0
2026-01-05,PROD018,STORE039,East,26,56.94,0,None,0.0
2026-01-05,PROD019,STORE039,East,28,52.92,0,None,0.0
2026-01-05,PROD020,STORE039,East,19,62.51,0,None,0.0
2026-01-05,PROD001,STORE040,West,227,451.73,0,None,0.0
2026-01-05,PROD002,STORE040,West,194,386.06,0,None,0.0
2026-01-05,PROD003,STORE040,West,347,517.03,0,None,0.0
2026-01-05,PROD004,STORE040,West,197,490.53,0,None,0.0
2026-01-05,PROD005,STORE040,West,91,408.59,0,None,0.0
2026-01-05,PROD006,STORE040,West,98,391.02,0,None,0.0
2026-01-05,PROD007,STORE040,West,175,523.25,0,None,0.0
2026-01-05,PROD008,STORE040,West,99,494.01,0,None,0.0
2026-01-05,PROD009,STORE040,West,331,327.69,0,None,0.0
2026-01-05,PROD010,STORE040,West,240,429.6,0,None,0.0
2026-01-05,PROD011,STORE040,West,156,357.24,0,None,0.0
2026-01-05,PROD012,STORE040,West,298,384.42,0,None,0.0
2026-01-05,PROD013,STORE040,West,150,448.5,0,None,0.0
2026-01-05,PROD014,STORE040,West,118,352.82,0,None,0.0
2026-01-05,PROD015,STORE040,West,131,457.19,0,None,0.0
2026-01-05,PROD016,STORE040,West,106,401.74,0,None,0.0
2026-01-05,PROD017,STORE040,West,131,326.19,0,None,0.0
2026-01-05,PROD018,STORE040,West,200,438.0,0,None,0.0
2026-01-05,PROD019,STORE040,West,249,470.61,0,None,0.0
