week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2026-01-05,PROD015,STORE026,445,0,110,335,0
2026-01-05,PROD016,STORE026,367,0,182,185,0
2026-01-05,PROD017,STORE026,944,0,189,755,0
2026-01-05,PROD018,STORE026,635,0,207,428,0
2026-01-05,PROD019,STORE026,732,0,305,427,0
2026-01-05,PROD020,STORE026,520,0,140,380,0
2026-01-05,PROD001,STORE027,489,0,103,386,0
2026-01-05,PROD002,STORE027,460,0,166,294,0
2026-01-05,PROD003,STORE027,554,0,161,393,0
2026-01-05,PROD004,STORE027,348,0,100,248,0
2026-01-05,PROD005,STORE027,271,0,69,202,0
2026-01-05,PROD006,STORE027,218,0,62,156,0
2026-01-05,PROD007,STORE027,303,0,69,234,0
2026-01-05,PROD008,STORE027,203,0,48,155,0
2026-01-05,PROD009,STORE027,728,0,447,281,0
2026-01-05,PROD010,STORE027,537,0,157,380,0
2026-01-05,PROD011,STORE027,327,0,83,244,0
2026-01-05,PROD012,STORE027,651,0,146,505,0
2026-01-05,PROD013,STORE027,302,0,63,239,0
2026-01-05,PROD014,STORE027,318,0,75,243,0
2026-01-05,PROD015,STORE027,396,0,81,315,0
2026-01-05,PROD016,STORE027,261,0,71,190,0
2026-01-05,PROD017,STORE027,356,0,112,244,0
2026-01-05,PROD018,STORE027,300,0,92,208,0
2026-01-05,PROD019,STORE027,452,0,92,360,0
2026-01-05,PROD020,STORE027,322,0,82,240,0
2026-01-05,PROD001,STORE028,642,0,240,402,0
2026-01-05,PROD002,STORE028,670,0,213,457,0
2026-01-05,PROD003,STORE028,1530,0,322,1208,0
2026-01-05,PROD004,STORE028,720,0,187,533,0
2026-01-05,PROD005,STORE028,388,0,160,228,0
2026-01-05,PROD006,STORE028,322,0,96,226,0
2026-01-05,PROD007,STORE028,440,0,106,334,0
2026-01-05,PROD008,STORE028,384,0,76,308,0
2026-01-05,PROD009,STORE028,1724,0,476,1248,0
2026-01-05,PROD010,STORE028,774,0,275,499,0
2026-01-05,PROD011,STORE028,674,0,146,528,0
2026-01-05,PROD012,STORE028,1307,0,380,927,0
2026-01-05,PROD013,STORE028,779,0,174,605,0
2026-01-05,PROD014,STORE028,362,0,119,243,0
2026-01-05,PROD015,STORE028,465,0,103,362,0
2026-01-05,PROD016,STORE028,400,0,104,296,0
2026-01-05,PROD017,STORE028,749,0,177,572,0
2026-01-05,PROD018,STORE028,770,0,194,576,0
2026-01-05,PROD019,STORE028,881,0,253,628,0
2026-01-05,PROD020,STORE028,547,0,189,358,0
2026-01-05,PROD001,STORE029,560,0,117,443,0
2026-01-05,PROD002,STORE029,514,0,183,331,0
2026-01-05,PROD003,STORE029,499,0,142,357,0
2026-01-05,PROD004,STORE029,434,0,108,326,0
2026-01-05,PROD005,STORE029,190,0,52,138,0
2026-01-05,PROD006,STORE029,280,0,58,222,0
2026-01-05,PROD007,STORE029,233,0,102,131,0
2026-01-05,PROD008,STORE029,177,0,51,126,0
2026-01-05,PROD009,STORE029,781,0,353,428,0
2026-01-05,PROD010,STORE029,571,0,147,424,0
2026-01-05,PROD011,STORE029,548,0,111,437,0
2026-01-05,PROD012,STORE029,564,0,209,355,0
2026-01-05,PROD013,STORE029,236,0,63,173,0
2026-01-05,PROD014,STORE029,227,0,77,150,0
2026-01-05,PROD015,STORE029,255,0,127,128,0
2026-01-05,PROD016,STORE029,193,0,102,91,0
2026-01-05,PROD017,STORE029,358,0,95,263,0
2026-01-05,PROD018,STORE029,518,0,120,398,0
2026-01-05,PROD019,STORE029,416,0,123,293,0
2026-01-05,PROD020,STORE029,229,0,97,132,0
2026-01-05,PROD001,STORE030,428,0,119,309,0
2026-01-05,PROD002,STORE030,489,0,113,376,0
2026-01-05,PROD003,STORE030,887,0,169,718,0
2026-01-05,PROD004,STORE030,334,0,79,255,0
2026-01-05,PROD005,STORE030,181,0,42,139,0
2026-01-05,PROD006,STORE030,231,0,95,136,0
2026-01-05,PROD007,STORE030,407,0,83,324,0
2026-01-05,PROD008,STORE030,152,0,99,53,0
2026-01-05,PROD009,STORE030,1176,0,250,926,0
2026-01-05,PROD010,STORE030,446,0,116,330,0
2026-01-05,PROD011,STORE030,354,0,83,271,0
2026-01-05,PROD012,STORE030,742,0,161,581,0
2026-01-05,PROD013,STORE030,225,0,66,159,0
2026-01-05,PROD014,STORE030,220,0,65,155,0
2026-01-05,PROD015,STORE030,272,0,55,217,0
2026-01-05,PROD016,STORE030,226,0,52,174,0
2026-01-05,PROD017,STORE030,414,0,111,303,0
2026-01-05,PROD018,STORE030,367,0,144,223,0
2026-01-05,PROD019,STORE030,496,0,145,351,0
2026-01-05,PROD020,STORE030,364,0,90,274,0
2026-01-05,PROD001,STORE031,763,0,201,562,0
2026-01-05,PROD002,STORE031,1018,0,223,795,0
2026-01-05,PROD003,STORE031,793,0,278,515,0
2026-01-05,PROD004,STORE031,535,0,148,387,0
2026-01-05,PROD005,STORE031,331,0,88,243,0
2026-01-05,PROD006,STORE031,396,0,114,282,0
2026-01-05,PROD007,STORE031,528,0,140,388,0
2026-01-05,PROD008,STORE031,274,0,80,194,0
2026-01-05,PROD009,STORE031,1604,0,457,1147,0
2026-01-05,PROD010,STORE031,955,0,280,675,0
2026-01-05,PROD011,STORE031,693,0,176,517,0
2026-01-05,PROD012,STORE031,935,0,288,647,0
2026-01-05,PROD013,STORE031,615,0,137,478,0
2026-01-05,PROD014,STORE031,457,0,160,297,0
2026-01-05,PROD015,STORE031,461,0,148,313,0
2026-01-05,PROD016,STORE031,460,0,104,356,0
2026-01-05,PROD017,STORE031,656,0,133,523,0
2026-01-05,PROD018,STORE031,685,0,202,483,0
2026-01-05,PROD019,STORE031,1137,0,268,869,0
2026-01-05,PROD020,STORE031,577,0,134,443,0
2026-01-05,PROD001,STORE032,456,0,130,326,0
2026-01-05,PROD002,STORE032,439,0,96,343,0
2026-01-05,PROD003,STORE032,710,0,170,540,0
2026-01-05,PROD004,STORE032,469,0,101,368,0
2026-01-05,PROD005,STORE032,163,0,44,119,0
2026-01-05,PROD006,STORE032,235,0,72,163,0
2026-01-05,PROD007,STORE032,245,0,76,169,0
2026-01-05,PROD008,STORE032,180,0,53,127,0
2026-01-05,PROD009,STORE032,1270,0,260,1010,0
2026-01-05,PROD010,STORE032,659,0,122,537,0
2026-01-05,PROD011,STORE032,462,0,103,359,0
2026-01-05,PROD012,STORE032,848,0,225,623,0
2026-01-05,PROD013,STORE032,333,0,65,268,0
2026-01-05,PROD014,STORE032,299,0,73,226,0
2026-01-05,PROD015,STORE032,291,0,70,221,0
2026-01-05,PROD016,STORE032,258,0,65,193,0
2026-01-05,PROD017,STORE032,365,0,96,269,0
2026-01-05,PROD018,STORE032,377,0,110,267,0
2026-01-05,PROD019,STORE032,464,0,134,330,0
2026-01-05,PROD020,STORE032,260,0,60,200,0
2026-01-05,PROD001,STORE033,774,0,287,487,0
2026-01-05,PROD002,STORE033,636,0,190,446,0
2026-01-05,PROD003,STORE033,886,0,216,670,0
2026-01-05,PROD004,STORE033,644,0,170,474,0
2026-01-05,PROD005,STORE033,531,0,104,427,0
2026-01-05,PROD006,STORE033,540,0,118,422,0
2026-01-05,PROD007,STORE033,389,0,104,285,0
2026-01-05,PROD008,STORE033,382,0,90,292,0
2026-01-05,PROD009,STORE033,1551,0,805,746,0
2026-01-05,PROD010,STORE033,795,0,183,612,0
2026-01-05,PROD011,STORE033,724,0,184,540,0
2026-01-05,PROD012,STORE033,1693,0,315,1378,0
2026-01-05,PROD013,STORE033,456,0,201,255,0
2026-01-05,PROD014,STORE033,653,0,139,514,0
2026-01-05,PROD015,STORE033,306,0,91,215,0
2026-01-05,PROD016,STORE033,379,0,104,275,0
2026-01-05,PROD017,STORE033,634,0,136,498,0
2026-01-05,PROD018,STORE033,692,0,163,529,0
2026-01-05,PROD019,STORE033,978,0,279,699,0
2026-01-05,PROD020,STORE033,481,0,129,352,0
2026-01-05,PROD001,STORE034,240,0,55,185,0
2026-01-05,PROD002,STORE034,247,0,68,179,0
2026-01-05,PROD003,STORE034,392,0,113,279,0
2026-01-05,PROD004,STORE034,195,0,117,78,0
2026-01-05,PROD005,STORE034,114,0,47,67,0
2026-01-05,PROD006,STORE034,117,0,31,86,0
2026-01-05,PROD007,STORE034,149,0,45,104,0
2026-01-05,PROD008,STORE034,116,0,24,92,0
2026-01-05,PROD009,STORE034,676,0,169,507,0
2026-01-05,PROD010,STORE034,283,0,61,222,0
2026-01-05,PROD011,STORE034,335,0,80,255,0
2026-01-05,PROD012,STORE034,384,0,119,265,0
2026-01-05,PROD013,STORE034,164,0,39,125,0
2026-01-05,PROD014,STORE034,265,0,55,210,0
2026-01-05,PROD015,STORE034,172,0,35,137,0
2026-01-05,PROD016,STORE034,165,0,39,126,0
2026-01-05,PROD017,STORE034,198,0,59,139,0
2026-01-05,PROD018,STORE034,216,0,60,156,0
2026-01-05,PROD019,STORE034,365,0,71,294,0
2026-01-05,PROD020,STORE034,148,0,53,95,0
2026-01-05,PROD001,STORE035,885,0,163,722,0
2026-01-05,PROD002,STORE035,742,0,176,566,0
2026-01-05,PROD003,STORE035,1045,0,287,758,0
2026-01-05,PROD004,STORE035,584,0,188,396,0
2026-01-05,PROD005,STORE035,268,0,83,185,0
2026-01-05,PROD006,STORE035,427,0,90,337,0
2026-01-05,PROD007,STORE035,550,0,159,391,0
2026-01-05,PROD008,STORE035,408,0,104,304,0
2026-01-05,PROD009,STORE035,1678,0,381,1297,0
2026-01-05,PROD010,STORE035,831,0,269,562,0
2026-01-05,PROD011,STORE035,710,0,159,551,0
2026-01-05,PROD012,STORE035,1087,0,272,815,0
2026-01-05,PROD013,STORE035,636,0,154,482,0
2026-01-05,PROD014,STORE035,531,0,173,358,0
2026-01-05,PROD015,STORE035,526,0,127,399,0
2026-01-05,PROD016,STORE035,562,0,110,452,0
2026-01-05,PROD017,STORE035,709,0,189,520,0
2026-01-05,PROD018,STORE035,906,0,182,724,0
2026-01-05,PROD019,STORE035,678,0,218,460,0
2026-01-05,PROD020,STORE035,562,0,235,327,0
2026-01-05,PROD001,STORE036,736,0,213,523,0
2026-01-05,PROD002,STORE036,979,0,200,779,0
2026-01-05,PROD003,STORE036,1498,0,322,1176,0
2026-01-05,PROD004,STORE036,681,0,175,506,0
2026-01-05,PROD005,STORE036,379,0,102,277,0
2026-01-05,PROD006,STORE036,389,0,92,297,0
2026-01-05,PROD007,STORE036,563,0,143,420,0
2026-01-05,PROD008,STORE036,293,0,92,201,0
2026-01-05,PROD009,STORE036,1954,0,431,1523,0
2026-01-05,PROD010,STORE036,887,0,222,665,0
2026-01-05,PROD011,STORE036,775,0,185,590,0
2026-01-05,PROD012,STORE036,1365,0,567,798,0
2026-01-05,PROD013,STORE036,464,0,132,332,0
2026-01-05,PROD014,STORE036,770,0,153,617,0
2026-01-05,PROD015,STORE036,510,0,137,373,0
2026-01-05,PROD016,STORE036,457,0,127,330,0
2026-01-05,PROD017,STORE036,634,0,131,503,0
2026-01-05,PROD018,STORE036,752,0,221,531,0
2026-01-05,PROD019,STORE036,720,0,221,499,0
2026-01-05,PROD020,STORE036,593,0,142,451,0
2026-01-05,PROD001,STORE037,103,0,26,77,0
2026-01-05,PROD002,STORE037,82,0,30,52,0
2026-01-05,PROD003,STORE037,212,0,43,169,0
2026-01-05,PROD004,STORE037,72,0,20,52,0
2026-01-05,PROD005,STORE037,74,0,14,60,0
2026-01-05,PROD006,STORE037,44,0,13,31,0
2026-01-05,PROD007,STORE037,64,0,18,46,0
2026-01-05,PROD008,STORE037,58,0,12,46,0
2026-01-05,PROD009,STORE037,286,0,76,210,0
2026-01-05,PROD010,STORE037,86,0,25,61,0
2026-01-05,PROD011,STORE037,101,0,26,75,0
2026-01-05,PROD012,STORE037,136,0,42,94,0
2026-01-05,PROD013,STORE037,81,0,20,61,0
2026-01-05,PROD014,STORE037,62,0,17,45,0
2026-01-05,PROD015,STORE037,43,0,13,30,0
2026-01-05,PROD016,STORE037,68,0,12,56,0
2026-01-05,PROD017,STORE037,118,0,25,93,0
2026-01-05,PROD018,STORE037,103,0,24,79,0
2026-01-05,PROD019,STORE037,182,0,36,146,0
2026-01-05,PROD020,STORE037,91,0,19,72,0
2026-01-05,PROD001,STORE038,157,0,31,126,0
2026-01-05,PROD002,STORE038,146,0,30,116,0
2026-01-05,PROD003,STORE038,177,0,41,136,0
2026-01-05,PROD004,STORE038,84,0,23,61,0
2026-01-05,PROD005,STORE038,36,0,10,26,0
2026-01-05,PROD006,STORE038,79,0,14,65,0
2026-01-05,PROD007,STORE038,70,0,16,54,0
2026-01-05,PROD008,STORE038,47,0,18,29,0
2026-01-05,PROD009,STORE038,199,0,53,146,0
2026-01-05,PROD010,STORE038,124,0,37,87,0
2026-01-05,PROD011,STORE038,106,0,26,80,0
2026-01-05,PROD012,STORE038,195,0,54,141,0
2026-01-05,PROD013,STORE038,55,0,15,40,0
2026-01-05,PROD014,STORE038,70,0,15,55,0
2026-01-05,PROD015,STORE038,46,0,29,17,0
2026-01-05,PROD016,STORE038,42,0,11,31,0
2026-01-05,PROD017,STORE038,92,0,22,70,0
2026-01-05,PROD018,STORE038,103,0,35,68,0
2026-01-05,PROD019,STORE038,126,0,26,100,0
2026-01-05,PROD020,STORE038,60,0,18,42,0
2026-01-05,PROD001,STORE039,81,0,26,55,0
2026-01-05,PROD002,STORE039,93,0,28,65,0
2026-01-05,PROD003,STORE039,140,0,63,77,0
2026-01-05,PROD004,STORE039,74,0,20,54,0
2026-01-05,PROD005,STORE039,41,0,12,29,0
2026-01-05,PROD006,STORE039,57,0,15,42,0
2026-01-05,PROD007,STORE039,58,0,18,40,0
2026-01-05,PROD008,STORE039,37,0,16,21,0
2026-01-05,PROD009,STORE039,247,0,63,184,0
2026-01-05,PROD010,STORE039,126,0,36,90,0
2026-01-05,PROD011,STORE039,82,0,33,49,0
2026-01-05,PROD012,STORE039,184,0,45,139,0
2026-01-05,PROD013,STORE039,74,0,18,56,0
2026-01-05,PROD014,STORE039,86,0,20,66,0
2026-01-05,PROD015,STORE039,88,0,20,68,0
2026-01-05,PROD016,STORE039,63,0,16,47,0
2026-01-05,PROD017,STORE039,92,0,23,69,0
2026-01-05,PROD018,STORE039,87,0,26,61,0
2026-01-05,PROD019,STORE039,83,0,28,55,0
2026-01-05,PROD020,STORE039,78,0,19,59,0
2026-01-05,PROD001,STORE040,1253,0,227,1026,0
2026-01-05,PROD002,STORE040,798,0,194,604,0
2026-01-05,PROD003,STORE040,1242,0,347,895,0
2026-01-05,PROD004,STORE040,595,0,197,398,0
2026-01-05,PROD005,STORE040,382,0,91,291,0
2026-01-05,PROD006,STORE040,365,0,98,267,0
2026-01-05,PROD007,STORE040,517,0,175,342,0
2026-01-05,PROD008,STORE040,295,0,99,196,0
2026-01-05,PROD009,STORE040,1580,0,331,1249,0
2026-01-05,PROD010,STORE040,1027,0,240,787,0
2026-01-05,PROD011,STORE040,698,0,156,542,0
2026-01-05,PROD012,STORE040,982,0,298,684,0
2026-01-05,PROD013,STORE040,722,0,150,572,0
2026-01-05,PROD014,STORE040,370,0,118,252,0
2026-01-05,PROD015,STORE040,661,0,131,530,0
2026-01-05,PROD016,STORE040,385,0,106,279,0
2026-01-05,PROD017,STORE040,511,0,131,380,0
2026-01-05,PROD018,STORE040,927,0,200,727,0
2026-01-05,PROD019,STORE040,1152,0,249,903,0
2026-01-05,PROD020,STORE040,632,0,236,396,0
2026-01-12,PROD001,STORE001,91,0,21,70,0
2026-01-12,PROD002,STORE001,111,0,29,82,0
2026-01-12,PROD003,STORE001,162,0,45,117,0
2026-01-12,PROD004,STORE001,109,0,30,79,0
2026-01-12,PROD005,STORE001,50,0,15,35,0
2026-01-12,PROD006,STORE001,35,0,15,20,0
2026-01-12,PROD007,STORE001,57,0,15,42,0
2026-01-12,PROD008,STORE001,29,0,12,17,0
2026-01-12,PROD009,STORE001,160,0,65,95,0
2026-01-12,PROD010,STORE001,85,0,33,52,0
2026-01-12,PROD011,STORE001,80,0,22,58,0
2026-01-12,PROD012,STORE001,153,0,40,113,0
2026-01-12,PROD013,STORE001,56,0,15,41,0
2026-01-12,PROD014,STORE001,52,0,23,29,0
2026-01-12,PROD015,STORE001,45,0,20,25,0
2026-01-12,PROD016,STORE001,59,0,16,43,0
2026-01-12,PROD017,STORE001,53,0,24,29,0
2026-01-12,PROD018,STORE001,96,0,28,68,0
2026-01-12,PROD019,STORE001,52,0,24,28,0
2026-01-12,PROD020,STORE001,46,0,15,31,0
2026-01-12,PROD001,STORE002,324,0,135,189,0
2026-01-12,PROD002,STORE002,516,0,126,390,0
2026-01-12,PROD003,STORE002,369,0,151,218,0
2026-01-12,PROD004,STORE002,243,0,119,124,0
2026-01-12,PROD005,STORE002,128,0,53,75,0
2026-01-12,PROD006,STORE002,177,0,54,123,0
2026-01-12,PROD007,STORE002,331,0,86,245,0
2026-01-12,PROD008,STORE002,143,0,49,94,0
2026-01-12,PROD009,STORE002,877,0,307,570,0
2026-01-12,PROD010,STORE002,330,0,135,195,0
2026-01-12,PROD011,STORE002,204,0,83,121,0
2026-01-12,PROD012,STORE002,755,0,206,549,0
2026-01-12,PROD013,STORE002,364,0,91,273,0
2026-01-12,PROD014,STORE002,268,0,74,194,0
2026-01-12,PROD015,STORE002,177,0,67,110,0
2026-01-12,PROD016,STORE002,241,0,71,170,0
2026-01-12,PROD017,STORE002,415,0,108,307,0
2026-01-12,PROD018,STORE002,385,0,140,245,0
2026-01-12,PROD019,STORE002,254,0,128,126,0
2026-01-12,PROD020,STORE002,270,0,81,189,0
2026-01-12,PROD001,STORE003,186,0,74,112,0
2026-01-12,PROD002,STORE003,231,0,73,158,0
2026-01-12,PROD003,STORE003,353,0,111,242,0
2026-01-12,PROD004,STORE003,153,0,50,103,0
2026-01-12,PROD005,STORE003,130,0,35,95,0
2026-01-12,PROD006,STORE003,95,0,36,59,0
2026-01-12,PROD007,STORE003,81,0,44,37,0
2026-01-12,PROD008,STORE003,63,0,23,40,0
2026-01-12,PROD009,STORE003,292,0,112,180,0
2026-01-12,PROD010,STORE003,188,0,136,52,0
2026-01-12,PROD011,STORE003,183,0,67,116,0
2026-01-12,PROD012,STORE003,309,0,89,220,0
2026-01-12,PROD013,STORE003,129,0,51,78,0
2026-01-12,PROD014,STORE003,111,0,58,53,0
2026-01-12,PROD015,STORE003,112,0,31,81,0
2026-01-12,PROD016,STORE003,80,0,27,53,0
2026-01-12,PROD017,STORE003,154,0,50,104,0
2026-01-12,PROD018,STORE003,197,0,68,129,0
2026-01-12,PROD019,STORE003,181,0,72,109,0
2026-01-12,PROD020,STORE003,166,0,68,98,0
2026-01-12,PROD001,STORE004,188,0,68,120,0
2026-01-12,PROD002,STORE004,251,0,76,175,0
2026-01-12,PROD003,STORE004,359,0,117,242,0
2026-01-12,PROD004,STORE004,190,0,61,129,0
2026-01-12,PROD005,STORE004,80,0,43,37,0
2026-01-12,PROD006,STORE004,98,0,38,60,0
2026-01-12,PROD007,STORE004,148,0,58,90,0
2026-01-12,PROD008,STORE004,52,0,25,27,0
2026-01-12,PROD009,STORE004,334,0,166,168,0
2026-01-12,PROD010,STORE004,160,0,77,83,0
2026-01-12,PROD011,STORE004,242,0,60,182,0
2026-01-12,PROD012,STORE004,290,0,134,156,0
2026-01-12,PROD013,STORE004,95,0,37,58,0
2026-01-12,PROD014,STORE004,159,0,52,107,0
2026-01-12,PROD015,STORE004,124,0,40,84,0
2026-01-12,PROD016,STORE004,84,0,30,54,0
2026-01-12,PROD017,STORE004,204,0,63,141,0
2026-01-12,PROD018,STORE004,241,0,74,167,0
2026-01-12,PROD019,STORE004,194,0,61,133,0
2026-01-12,PROD020,STORE004,119,0,35,84,0
2026-01-12,PROD001,STORE005,425,0,117,308,0
2026-01-12,PROD002,STORE005,379,0,140,239,0
2026-01-12,PROD003,STORE005,465,0,142,323,0
2026-01-12,PROD004,STORE005,347,0,99,248,0
2026-01-12,PROD005,STORE005,192,0,57,135,0
2026-01-12,PROD006,STORE005,188,0,44,144,0
2026-01-12,PROD007,STORE005,226,0,88,138,0
2026-01-12,PROD008,STORE005,181,0,49,132,0
2026-01-12,PROD009,STORE005,493,0,191,302,0
2026-01-12,PROD010,STORE005,414,0,138,276,0
2026-01-12,PROD011,STORE005,271,0,111,160,0
2026-01-12,PROD012,STORE005,394,0,163,231,0
2026-01-12,PROD013,STORE005,265,0,73,192,0
2026-01-12,PROD014,STORE005,234,0,105,129,0
2026-01-12,PROD015,STORE005,230,0,66,164,0
2026-01-12,PROD016,STORE005,198,0,54,144,0
2026-01-12,PROD017,STORE005,203,0,92,111,0
2026-01-12,PROD018,STORE005,220,0,115,105,0
2026-01-12,PROD019,STORE005,497,0,153,344,0
2026-01-12,PROD020,STORE005,242,0,83,159,0
2026-01-12,PROD001,STORE006,359,0,94,265,0
2026-01-12,PROD002,STORE006,262,0,142,120,0
2026-01-12,PROD003,STORE006,439,0,175,264,0
2026-01-12,PROD004,STORE006,316,0,107,209,0
2026-01-12,PROD005,STORE006,188,0,82,106,0
2026-01-12,PROD006,STORE006,129,0,66,63,0
2026-01-12,PROD007,STORE006,226,0,81,145,0
2026-01-12,PROD008,STORE006,206,0,57,149,0
2026-01-12,PROD009,STORE006,944,0,254,690,0
2026-01-12,PROD010,STORE006,311,0,121,190,0
2026-01-12,PROD011,STORE006,327,0,82,245,0
2026-01-12,PROD012,STORE006,482,0,149,333,0
2026-01-12,PROD013,STORE006,205,0,128,77,0
2026-01-12,PROD014,STORE006,307,0,82,225,0
2026-01-12,PROD015,STORE006,136,0,54,82,0
2026-01-12,PROD016,STORE006,207,0,57,150,0
2026-01-12,PROD017,STORE006,283,0,87,196,0
2026-01-12,PROD018,STORE006,351,0,98,253,0
2026-01-12,PROD019,STORE006,371,0,134,237,0
2026-01-12,PROD020,STORE006,264,0,70,194,0
2026-01-12,PROD001,STORE007,704,0,165,539,0
2026-01-12,PROD002,STORE007,666,0,215,451,0
2026-01-12,PROD003,STORE007,1015,0,348,667,0
2026-01-12,PROD004,STORE007,321,0,147,174,0
2026-01-12,PROD005,STORE007,287,0,129,158,0
2026-01-12,PROD006,STORE007,265,0,127,138,0
2026-01-12,PROD007,STORE007,353,0,147,206,0
2026-01-12,PROD008,STORE007,346,0,102,244,0
2026-01-12,PROD009,STORE007,1379,0,461,918,0
2026-01-12,PROD010,STORE007,476,0,235,241,0
2026-01-12,PROD011,STORE007,366,0,150,216,0
2026-01-12,PROD012,STORE007,609,0,250,359,0
2026-01-12,PROD013,STORE007,430,0,192,238,0
2026-01-12,PROD014,STORE007,318,0,295,23,0
2026-01-12,PROD015,STORE007,244,0,109,135,0
2026-01-12,PROD016,STORE007,288,0,100,188,0
2026-01-12,PROD017,STORE007,390,0,169,221,0
2026-01-12,PROD018,STORE007,577,0,166,411,0
2026-01-12,PROD019,STORE007,573,0,213,360,0
2026-01-12,PROD020,STORE007,256,0,115,141,0
2026-01-12,PROD001,STORE008,405,0,139,266,0
2026-01-12,PROD002,STORE008,398,0,119,279,0
2026-01-12,PROD003,STORE008,700,0,171,529,0
2026-01-12,PROD004,STORE008,383,0,162,221,0
2026-01-12,PROD005,STORE008,112,0,43,69,0
2026-01-12,PROD006,STORE008,202,0,60,142,0
2026-01-12,PROD007,STORE008,176,0,140,36,0
2026-01-12,PROD008,STORE008,162,0,38,124,0
2026-01-12,PROD009,STORE008,900,0,249,651,0
2026-01-12,PROD010,STORE008,372,0,129,243,0
2026-01-12,PROD011,STORE008,193,0,80,113,0
2026-01-12,PROD012,STORE008,593,0,164,429,0
2026-01-12,PROD013,STORE008,186,0,65,121,0
2026-01-12,PROD014,STORE008,267,0,66,201,0
2026-01-12,PROD015,STORE008,112,0,66,46,0
2026-01-12,PROD016,STORE008,141,0,59,82,0
2026-01-12,PROD017,STORE008,218,0,99,119,0
2026-01-12,PROD018,STORE008,316,0,102,214,0
2026-01-12,PROD019,STORE008,470,0,161,309,0
2026-01-12,PROD020,STORE008,277,0,81,196,0
2026-01-12,PROD001,STORE009,84,0,32,52,0
2026-01-12,PROD002,STORE009,103,0,66,37,0
2026-01-12,PROD003,STORE009,91,0,43,48,0
2026-01-12,PROD004,STORE009,85,0,29,56,0
2026-01-12,PROD005,STORE009,31,0,9,22,0
2026-01-12,PROD006,STORE009,62,0,18,44,0
2026-01-12,PROD007,STORE009,39,0,18,21,0
2026-01-12,PROD008,STORE009,44,0,12,32,0
2026-01-12,PROD009,STORE009,250,0,67,183,0
2026-01-12,PROD010,STORE009,85,0,25,60,0
2026-01-12,PROD011,STORE009,85,0,21,64,0
2026-01-12,PROD012,STORE009,119,0,36,83,0
2026-01-12,PROD013,STORE009,66,0,19,47,0
2026-01-12,PROD014,STORE009,60,0,21,39,0
2026-01-12,PROD015,STORE009,68,0,17,51,0
2026-01-12,PROD016,STORE009,41,0,15,26,0
2026-01-12,PROD017,STORE009,71,0,22,49,0
2026-01-12,PROD018,STORE009,81,0,32,49,0
2026-01-12,PROD019,STORE009,48,0,23,25,0
2026-01-12,PROD020,STORE009,49,0,17,32,0
2026-01-12,PROD001,STORE010,104,0,32,72,0
2026-01-12,PROD002,STORE010,83,0,24,59,0
2026-01-12,PROD003,STORE010,110,0,36,74,0
2026-01-12,PROD004,STORE010,43,0,21,22,0
2026-01-12,PROD005,STORE010,33,0,19,14,0
2026-01-12,PROD006,STORE010,39,0,13,26,0
2026-01-12,PROD007,STORE010,68,0,18,50,0
2026-01-12,PROD008,STORE010,36,0,12,24,0
2026-01-12,PROD009,STORE010,146,0,60,86,0
2026-01-12,PROD010,STORE010,59,0,29,30,0
2026-01-12,PROD011,STORE010,115,0,29,86,0
2026-01-12,PROD012,STORE010,121,0,50,71,0
2026-01-12,PROD013,STORE010,57,0,18,39,0
2026-01-12,PROD014,STORE010,45,0,15,30,0
2026-01-12,PROD015,STORE010,49,0,16,33,0
2026-01-12,PROD016,STORE010,62,0,14,48,0
2026-01-12,PROD017,STORE010,65,0,26,39,0
2026-01-12,PROD018,STORE010,83,0,22,61,0
2026-01-12,PROD019,STORE010,52,0,30,22,0
2026-01-12,PROD020,STORE010,39,0,20,19,0
2026-01-12,PROD001,STORE011,665,0,305,360,0
2026-01-12,PROD002,STORE011,363,0,183,180,0
2026-01-12,PROD003,STORE011,776,0,445,331,0
2026-01-12,PROD004,STORE011,401,0,180,221,0
2026-01-12,PROD005,STORE011,292,0,92,200,0
2026-01-12,PROD006,STORE011,357,0,107,250,0
2026-01-12,PROD007,STORE011,393,0,140,253,0
2026-01-12,PROD008,STORE011,295,0,98,197,0
2026-01-12,PROD009,STORE011,1088,0,526,562,0
2026-01-12,PROD010,STORE011,420,0,281,139,0
2026-01-12,PROD011,STORE011,529,0,218,311,0
2026-01-12,PROD012,STORE011,584,0,289,295,0
2026-01-12,PROD013,STORE011,373,0,118,255,0
2026-01-12,PROD014,STORE011,558,0,159,399,0
2026-01-12,PROD015,STORE011,331,0,106,225,0
2026-01-12,PROD016,STORE011,364,0,98,266,0
2026-01-12,PROD017,STORE011,462,0,159,303,0
2026-01-12,PROD018,STORE011,525,0,204,321,0
2026-01-12,PROD019,STORE011,796,0,228,568,0
2026-01-12,PROD020,STORE011,410,0,168,242,0
